t	V
127.900000	-25.011450
128.000000	-29.385214
128.100000	-33.420437
128.200000	-37.163262
128.300000	-40.672450
128.400000	-44.013277
128.500000	-47.250189
128.600000	-50.437732
128.700000	-53.608260
128.800000	-56.755403
128.900000	-59.816833
129.000000	-62.669398
129.100000	-65.155834
129.200000	-67.145226
129.300000	-68.589855
129.400000	-69.532923
129.500000	-70.070192
129.600000	-70.305562
129.700000	-70.325940
129.800000	-70.194835
129.900000	-69.955288
130.000000	-69.635262
130.100000	-69.252495
130.200000	-68.818044
130.300000	-68.338652
130.400000	-67.818229
130.500000	-67.258740
130.600000	-66.660686
130.700000	-66.023318
130.800000	-65.344633
130.900000	-64.621202
131.000000	-63.847807
131.100000	-63.016866
131.200000	-62.117539
131.300000	-61.134396
131.400000	-60.045355
131.500000	-58.818468
131.600000	-57.406711
131.700000	-55.739352
131.800000	-53.707213
131.900000	-51.137097
132.000000	-47.747670
132.100000	-43.078987
132.200000	-36.413107
132.300000	-26.845430
132.400000	-14.092414
132.500000	-0.658742
132.600000	8.103123
132.700000	10.248396
132.800000	7.929873
132.900000	3.365660
133.000000	-2.110721
133.100000	-7.791466
133.200000	-13.326726
133.300000	-18.558430
133.400000	-23.427219
133.500000	-27.924710
133.600000	-32.071669
133.700000	-35.908707
133.800000	-39.490880
133.900000	-42.881994
134.000000	-46.147694
134.100000	-49.347104
134.200000	-52.521846
134.300000	-55.680907
134.400000	-58.782724
134.500000	-61.723953
134.600000	-64.353547
134.700000	-66.523798
134.800000	-68.154534
134.900000	-69.260487
135.000000	-69.924925
135.100000	-70.252938
135.200000	-70.338746
135.300000	-70.253836
135.400000	-70.047693
135.500000	-69.752850
135.600000	-69.390084
135.700000	-68.972424
135.800000	-68.507890
135.900000	-68.001237
136.000000	-67.455027
136.100000	-66.870227
136.200000	-66.246507
136.300000	-65.582305
136.400000	-64.874713
136.500000	-64.119180
136.600000	-63.309015
136.700000	-62.434622
136.800000	-61.482333
136.900000	-60.432640
137.000000	-59.257444
137.100000	-57.915652
137.200000	-56.345943
137.300000	-54.454536
137.400000	-52.094038
137.500000	-49.026730
137.600000	-44.863507
137.700000	-38.981033
137.800000	-30.503957
137.900000	-18.758027
138.000000	-5.015338
138.100000	5.877544
138.200000	10.151361
138.300000	9.070759
138.400000	5.085282
138.500000	-0.182826
138.600000	-5.846573
138.700000	-11.456712
138.800000	-16.802884
138.900000	-21.799052
139.000000	-26.422785
139.100000	-30.686301
139.200000	-34.624081
139.300000	-38.286809
139.400000	-41.736007
139.500000	-45.037545
139.600000	-48.253852
139.700000	-51.434032
139.800000	-54.600240
139.900000	-57.730178
140.000000	-60.741825
140.100000	-63.496566
140.200000	-65.837978
140.300000	-67.656835
140.400000	-68.935921
140.500000	-69.740182
140.600000	-70.172019
140.700000	-70.331653
140.800000	-70.298714
140.900000	-70.129758
141.000000	-69.862508
141.100000	-69.521254
141.200000	-69.121315
141.300000	-68.672189
141.400000	-68.179603
141.500000	-67.646783
141.600000	-67.075197
141.700000	-66.464942
141.800000	-65.814884
141.900000	-65.122600
142.000000	-64.384146
142.100000	-63.593639
142.200000	-62.742586
142.300000	-61.818878
142.400000	-60.805262
142.500000	-59.676981
142.600000	-58.398038
142.700000	-56.915118
142.800000	-55.147402
142.900000	-52.969065
143.000000	-50.178853
143.100000	-46.448253
143.200000	-41.243410
143.300000	-33.762655
143.400000	-23.147965
143.500000	-9.714720
143.600000	2.813282
143.700000	9.420460
143.800000	9.878617
143.900000	6.660257
144.000000	1.702139
144.100000	-3.893410
144.200000	-9.554622
144.300000	-15.005635
144.400000	-20.126775
144.500000	-24.878281
144.600000	-29.262459
144.700000	-33.306989
144.800000	-37.057570
144.900000	-40.572670
145.000000	-43.917477
145.100000	-47.156578
145.200000	-50.344961
145.300000	-53.515843
145.400000	-56.664247
145.500000	-59.729656
145.600000	-62.590505
145.700000	-65.089787
145.800000	-67.094854
145.900000	-68.555159
146.000000	-69.511653
146.100000	-70.059259
146.200000	-70.302102
146.300000	-70.327747
146.400000	-70.200370
146.500000	-69.963532
146.600000	-69.645566
146.700000	-69.264448
146.800000	-68.831394
146.900000	-68.353248
147.000000	-67.833988
147.100000	-67.275626
147.200000	-66.678704
147.300000	-66.042506
147.400000	-65.365069
147.500000	-64.643008
147.600000	-63.871167
147.700000	-63.042042
147.800000	-62.144905
147.900000	-61.164483
148.000000	-60.078931
148.100000	-58.856646
148.200000	-57.451149
148.300000	-55.792567
148.400000	-53.773143
148.500000	-51.222060
148.600000	-47.862007
148.700000	-43.239477
148.800000	-36.644609
148.900000	-27.172657
149.000000	-14.496920
149.100000	-1.009749
149.200000	7.946364
149.300000	10.261963
149.400000	8.037957
149.500000	3.516568
149.600000	-1.945502
149.700000	-7.626493
149.800000	-13.168898
149.900000	-18.410642
150.000000	-23.290326
150.100000	-27.798480
150.200000	-31.955183
150.300000	-35.800550
150.400000	-39.389290
150.500000	-42.785044
150.600000	-46.053513
150.700000	-49.254152
150.800000	-52.429287
150.900000	-55.589108
151.000000	-58.693760
151.100000	-61.641677
151.200000	-64.282648
151.300000	-66.467901
151.400000	-68.114628
151.500000	-69.234946
151.600000	-69.910794
151.700000	-70.247199
151.800000	-70.338951
151.900000	-70.258229
152.000000	-70.055096
152.100000	-69.762503
152.200000	-69.401506
152.300000	-68.985317
152.400000	-68.522071
152.500000	-68.016604
152.600000	-67.471528
152.700000	-66.887854
152.800000	-66.265287
152.900000	-65.602302
153.000000	-64.896032
153.100000	-64.141982
153.200000	-63.333532
153.300000	-62.461186
153.400000	-61.511414
153.500000	-60.464914
153.600000	-59.293889
153.700000	-57.957710
153.800000	-56.395790
153.900000	-54.515539
154.000000	-52.171554
154.100000	-49.129480
154.200000	-45.005765
154.300000	-39.184969
154.400000	-30.796741
154.500000	-19.144175
154.600000	-5.405826
154.700000	5.648963
154.800000	10.115441
154.900000	9.153692
155.000000	5.225663
155.100000	-0.020338
155.200000	-5.680452
155.300000	-11.295960
155.400000	-16.651480
155.500000	-21.658406
155.600000	-26.292971
155.700000	-30.566611
155.800000	-34.513252
155.900000	-38.183179
156.000000	-41.637684
156.100000	-44.942611
156.200000	-48.160619
156.300000	-51.341370
156.400000	-54.508041
156.500000	-57.639890
156.600000	-60.656736
156.700000	-63.421257
156.800000	-65.776674
156.900000	-67.611514
157.000000	-68.905749
157.100000	-69.722494
157.200000	-70.163712
157.300000	-70.330050
157.400000	-70.301829
157.500000	-70.136232
157.600000	-69.871455
157.700000	-69.532110
157.800000	-69.133728
157.900000	-68.685943
158.000000	-68.194571
158.100000	-67.662898
158.200000	-67.092436
158.300000	-66.483321
158.400000	-65.834453
158.500000	-65.143450
158.600000	-64.406417
158.700000	-63.617536
158.800000	-62.768402
158.900000	-61.847031
159.000000	-60.836349
159.100000	-59.711860
159.200000	-58.437969
159.300000	-56.961986
159.400000	-55.204096
159.500000	-53.040139
159.600000	-50.271672
159.700000	-46.574892
159.800000	-41.423171
159.900000	-34.022231
160.000000	-23.505633
160.100000	-10.122074
160.200000	2.515416
160.300000	9.325327
160.400000	9.929179
160.500000	6.786049
160.600000	1.859788
160.700000	-3.727160
160.800000	-9.391392
160.900000	-14.850770
161.000000	-19.982378
161.100000	-24.744798
161.200000	-29.139413
161.300000	-33.193290
161.400000	-36.951675
161.500000	-40.472746
161.600000	-43.821588
161.700000	-47.062925
161.800000	-50.252177
161.900000	-53.423410
162.000000	-56.573025
162.100000	-59.642307
162.200000	-62.511303
162.300000	-65.023311
162.400000	-67.044011
162.500000	-68.520029
162.600000	-69.490035
162.700000	-70.048067
162.800000	-70.298458
162.900000	-70.329425
163.000000	-70.205812
163.100000	-69.971708
163.200000	-69.655816
163.300000	-69.276358
163.400000	-68.844707
163.500000	-68.367810
163.600000	-67.849714
163.700000	-67.292480
163.800000	-66.696688
163.900000	-66.061659
164.000000	-65.385466
164.100000	-64.664772
164.200000	-63.894479
164.300000	-63.067160
164.400000	-62.172200
164.500000	-61.194482
164.600000	-60.112391
164.700000	-58.894670
164.800000	-57.495373
164.900000	-55.845479
165.000000	-53.838627
165.100000	-51.306346
165.200000	-47.975286
165.300000	-43.398304
165.400000	-36.873633
165.500000	-27.496959
165.600000	-14.900406
165.700000	-1.364952
165.800000	7.783598
165.900000	10.271695
166.000000	8.144151
166.100000	3.666717
166.200000	-1.780444
166.300000	-7.461390
166.400000	-13.010806
166.500000	-18.262541
166.600000	-23.153115
166.700000	-27.671949
166.800000	-31.838431
166.900000	-35.692174
167.000000	-39.287534
167.100000	-42.687985
167.200000	-45.959276
167.300000	-49.161182
167.400000	-52.336718
167.500000	-55.497267
167.600000	-58.604667
167.700000	-61.559139
167.800000	-64.211355
167.900000	-66.411539
168.000000	-68.074267
168.100000	-69.209025
168.200000	-69.896375
168.300000	-70.241253
168.400000	-70.339010
168.500000	-70.262519
168.600000	-70.062425
168.700000	-69.772098
168.800000	-69.412882
168.900000	-68.998169
169.000000	-68.536217
169.100000	-68.031936
169.200000	-67.487996
169.300000	-66.905448
169.400000	-66.284032
169.500000	-65.622261
169.600000	-64.917310
169.700000	-64.164737
169.800000	-63.357995
169.900000	-62.487683
170.000000	-61.540413
170.100000	-60.497083
170.200000	-59.330195
170.300000	-57.999578
170.400000	-56.445370
170.500000	-54.576152
170.600000	-52.248484
170.700000	-49.231325
170.800000	-45.146596
170.900000	-39.386715
171.000000	-31.086624
171.100000	-19.528211
171.200000	-5.798635
171.300000	5.414259
171.400000	10.074855
171.500000	9.234168
171.600000	5.364972
171.700000	0.141827
171.800000	-5.514276
171.900000	-11.134978
172.000000	-16.499775
172.100000	-21.517440
172.200000	-26.162849
172.300000	-30.446640
172.400000	-34.402186
172.500000	-38.079366
172.600000	-41.539233
172.700000	-44.847605
172.800000	-48.067356
172.900000	-51.248698
173.000000	-54.415817
173.100000	-57.549508
173.200000	-60.571433
173.300000	-63.345597
173.400000	-65.714918
173.500000	-67.565726
173.600000	-68.875167
173.700000	-69.704485
173.800000	-70.155172
173.900000	-70.328283
174.000000	-70.304828
174.100000	-70.142623
174.200000	-69.880340
174.300000	-69.542917
174.400000	-69.146100
174.500000	-68.699661
174.600000	-68.209504
174.700000	-67.678979
174.800000	-67.109643
174.900000	-66.501666
175.000000	-65.853987
175.100000	-65.164261
175.200000	-64.428644
175.300000	-63.641382
175.400000	-62.794157
175.500000	-61.875109
175.600000	-60.867339
175.700000	-59.746613
175.800000	-58.477731
175.900000	-57.008617
176.000000	-55.260449
176.100000	-53.110706
176.200000	-50.363714
176.300000	-46.700311
176.400000	-41.601027
176.500000	-34.279089
176.600000	-23.860587
176.700000	-10.529849
176.800000	2.212071
176.900000	9.224729
177.000000	9.976613
177.100000	6.910383
177.200000	2.016912
177.300000	-3.560955
177.400000	-9.227977
177.500000	-14.695620
177.600000	-19.837663
177.700000	-24.610999
177.800000	-29.016074
177.900000	-33.079338
178.000000	-36.845578
178.100000	-40.372674
178.200000	-43.725609
178.300000	-46.969229
178.400000	-50.159380
178.500000	-53.330963
178.600000	-56.481739
178.700000	-59.554790
178.800000	-62.431795
178.900000	-64.956410
179.000000	-66.992696
179.100000	-68.484463
179.200000	-69.468064
179.300000	-70.036614
179.400000	-70.294629
179.500000	-70.330973
179.600000	-70.211161
179.700000	-69.979815
179.800000	-69.666012
179.900000	-69.288223
180.000000	-68.857981
180.100000	-68.382336
180.200000	-67.865406
180.300000	-67.309301
180.400000	-66.714639
180.500000	-66.080776
180.600000	-65.405826
180.700000	-64.686494
180.800000	-63.917742
180.900000	-63.092221
181.000000	-62.199424
181.100000	-61.224393
181.200000	-60.145736
181.300000	-58.932541
181.400000	-57.539386
181.500000	-55.898091
181.600000	-53.903670
181.700000	-51.389963
181.800000	-48.087521
181.900000	-43.555490
182.000000	-37.100203
182.100000	-27.818329
182.200000	-15.302758
182.300000	-1.724204
182.400000	7.614791
182.500000	10.277523
182.600000	8.248410
182.700000	3.816084
182.800000	-1.615561
182.900000	-7.296160
183.000000	-12.852454
183.100000	-18.114128
183.200000	-23.015585
183.300000	-27.545115
183.400000	-31.721411
183.500000	-35.583577
183.600000	-39.185613
183.700000	-42.590817
183.800000	-45.864981
183.900000	-49.068191
184.000000	-52.244140
184.100000	-55.405384
184.200000	-58.515447
184.300000	-61.476343
184.400000	-64.139671
184.500000	-66.354710
184.600000	-68.033450
184.700000	-69.182720
184.800000	-69.881665
184.900000	-70.235098
185.000000	-70.338922
185.100000	-70.266705
185.200000	-70.069676
185.300000	-69.781636
185.400000	-69.424210
185.500000	-69.010982
185.600000	-68.550326
185.700000	-68.047235
185.800000	-67.504432
185.900000	-66.923008
186.000000	-66.302743
186.100000	-65.642183
186.200000	-64.938548
186.300000	-64.187447
186.400000	-63.382404
186.500000	-62.514116
186.600000	-61.569331
186.700000	-60.529147
186.800000	-59.366362
186.900000	-58.041258
187.000000	-56.494684
187.100000	-54.636380
187.200000	-52.324836
187.300000	-49.332275
187.400000	-45.286020
187.500000	-39.586296
187.600000	-31.373615
187.700000	-19.910066
187.800000	-6.193600
187.900000	5.173454
188.000000	10.029531
188.100000	9.312133
188.200000	5.503180
188.300000	0.303654
188.400000	-5.348054
188.500000	-10.973769
188.600000	-16.347769
188.700000	-21.376154
188.800000	-26.032416
188.900000	-30.326388
189.000000	-34.290882
189.100000	-37.975366
189.200000	-41.440654
189.300000	-44.752523
189.400000	-47.974061
189.500000	-51.156018
189.600000	-54.323569
189.700000	-57.459036
189.800000	-60.485920
189.900000	-63.269588
190.000000	-65.652712
190.100000	-67.519470
190.200000	-68.844173
190.300000	-69.686155
190.400000	-70.146396
190.500000	-70.326350
190.600000	-70.307710
190.700000	-70.148929
190.800000	-69.889161
190.900000	-69.553673
191.000000	-69.158430
191.100000	-68.713341
191.200000	-68.224404
191.300000	-67.695028
191.400000	-67.126816
191.500000	-66.519978
191.600000	-65.873484
191.700000	-65.185032
191.800000	-64.450827
191.900000	-63.665177
192.000000	-62.819852
192.100000	-61.903111
192.200000	-60.898233
192.300000	-59.781241
192.400000	-58.517323
192.500000	-57.055013
192.600000	-55.316464
192.700000	-53.180773
192.800000	-50.454988
192.900000	-46.824525
193.000000	-41.777002
193.100000	-34.533250
193.200000	-24.212795
193.300000	-10.937893
193.400000	1.903340
193.500000	9.118604
193.600000	10.020855
193.700000	7.033221
193.800000	2.173489
193.900000	-3.394805
194.000000	-9.064381
194.100000	-14.540186
194.200000	-19.692631
194.300000	-24.476885
194.400000	-28.892443
194.500000	-32.965131
194.600000	-36.739276
194.700000	-40.272454
194.800000	-43.629536
194.900000	-46.875489
195.000000	-50.066570
195.100000	-53.238503
195.200000	-56.390391
195.300000	-59.467109
195.400000	-62.351984
195.500000	-64.889086
195.600000	-66.940909
195.700000	-68.448460
195.800000	-69.445739
195.900000	-70.024897
196.000000	-70.290613
196.100000	-70.332389
196.200000	-70.216415
196.300000	-69.987853
196.400000	-69.676155
196.500000	-69.300044
196.600000	-68.871216
196.700000	-68.396828
196.800000	-67.881065
196.900000	-67.326089
197.000000	-66.732556
197.100000	-66.099859
197.200000	-65.426148
197.300000	-64.708175
197.400000	-63.940956
197.500000	-63.117224
197.600000	-62.226579
197.700000	-61.254215
197.800000	-60.178968
197.900000	-58.970259
198.000000	-57.583190
198.100000	-55.950406
198.200000	-53.968277
198.300000	-51.472919
198.400000	-48.198725
198.500000	-43.711055
198.600000	-37.324343
198.700000	-28.136761
198.800000	-15.703868
198.900000	-2.087355
199.000000	7.439914
199.100000	10.279378
199.200000	8.350689
199.300000	3.964644
199.400000	-1.450865
199.500000	-7.130811
199.600000	-12.693844
199.700000	-17.965405
199.800000	-22.877735
199.900000	-27.417979
200.000000	-31.604122
